asset_nbr,asset_stats,install_dt,modlty_full,custmr_catgry_full,custmr_typ_full,srv_regn_full,divsn_full,warrnty_start_dt,warrnty_end_dt,contract_flag,warrnty_end_mnth,warrnty_flg,inputrowindex
ASSET1471,Shipped,2016-11-15,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-11-15,2017-11-25,N,201711,Y,1472
ASSET1472,Shipped,2017-09-28,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-09-28,2017-10-10,N,201710,Y,1473
ASSET1473,Installed,2016-09-26,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-09-26,2017-10-01,N,201710,Y,1474
ASSET1474,Installed,2016-09-20,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-09-20,2017-09-25,N,201709,Y,1475
ASSET1475,Shipped,2016-05-20,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-05-20,2017-05-25,N,201705,Y,1476
ASSET1476,Installed,2016-11-14,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-11-14,2017-11-19,Y,201711,Y,1477
ASSET1477,Installed,2017-03-21,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-03-21,2018-03-26,N,201803,N,1478
ASSET1478,Installed,2016-06-24,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-06-24,2017-06-29,Y,201706,Y,1479
ASSET1479,Installed,2016-12-06,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-12-06,2017-12-11,Y,201712,Y,1480
ASSET1480,Installed,2016-07-06,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-07-06,2017-07-11,Y,201707,Y,1481
ASSET1481,Shipped,2017-03-10,MODLTY10,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-03-10,2018-03-15,N,201803,N,1482
ASSET1482,Installed,2017-03-16,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-03-16,2018-03-21,Y,201803,N,1483
ASSET1483,Installed,2016-05-20,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-05-20,2017-06-25,N,201706,Y,1484
ASSET1484,Shipped,2017-03-20,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-03-20,2018-03-25,N,201803,N,1485
ASSET1485,Installed,2016-05-31,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-05-31,2017-06-05,N,201706,Y,1486
ASSET1486,Installed,2016-10-25,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-10-25,2017-10-30,Y,201710,Y,1487
ASSET1487,Installed,2016-11-22,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN11,DIVSN2,2016-11-22,2017-11-27,N,201711,Y,1488
ASSET1488,Installed,2016-12-19,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-12-19,2017-12-24,Y,201712,Y,1489
ASSET1489,Installed,2016-06-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-06-08,2017-06-18,N,201706,Y,1490
ASSET1490,Installed,2017-02-01,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-02-01,2018-02-06,N,201802,N,1491
ASSET1491,Installed,2016-12-15,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-12-15,2017-12-20,Y,201712,Y,1492
ASSET1492,Installed,2017-03-20,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-03-20,2018-03-25,N,201803,N,1493
ASSET1493,Installed,2016-08-15,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-08-15,2017-08-20,Y,201708,Y,1494
ASSET1494,Shipped,2017-02-01,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-02-01,2018-02-11,N,201802,N,1495
ASSET1495,Installed,2017-03-15,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-03-15,2018-03-20,N,201803,N,1496
ASSET1496,Installed,2016-12-18,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-18,2017-12-23,N,201712,Y,1497
ASSET1497,Installed,2016-12-30,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-12-30,2018-01-04,N,201801,N,1498
ASSET1498,Installed,2017-02-01,MODLTY0,CUSTMR_CATGRY14,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-02-01,2018-02-06,Y,201802,N,1499
ASSET1499,Shipped,2016-07-16,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-07-16,2017-07-21,N,201707,Y,1500
ASSET1500,Shipped,2016-11-21,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-11-21,2017-11-26,N,201711,Y,1501
ASSET1501,Shipped,2016-09-22,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-09-22,2017-09-27,N,201709,Y,1502
ASSET1502,Installed,2016-07-28,MODLTY5,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-07-28,2017-08-02,Y,201708,Y,1503
ASSET1503,Shipped,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-06,N,201801,N,1504
ASSET1504,Installed,2016-09-23,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-09-23,2017-09-28,Y,201709,Y,1505
ASSET1505,Installed,2016-03-30,MODLTY0,CUSTMR_CATGRY14,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-03-30,2017-04-04,N,201704,Y,1506
ASSET1506,Installed,2017-03-13,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-03-13,2018-03-18,N,201803,N,1507
ASSET1507,Installed,2016-09-20,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-20,2017-09-25,Y,201709,Y,1508
ASSET1508,Installed,2016-04-18,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-04-18,2017-04-28,N,201704,Y,1509
ASSET1509,Installed,2017-01-24,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-11-15,2017-11-25,Y,201711,Y,1510
ASSET1510,Installed,2016-05-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-03-28,2017-04-07,N,201704,Y,1511
ASSET1511,Installed,2014-06-19,MODLTY8,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2014-06-19,2017-06-28,N,201706,Y,1512
ASSET1512,Installed,2016-07-01,MODLTY7,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-07-01,2017-07-06,Y,201707,Y,1513
ASSET1513,Installed,2017-03-23,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-03-23,2018-03-28,N,201803,N,1514
ASSET1514,Installed,2016-08-22,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-08-22,2017-08-27,Y,201708,Y,1515
ASSET1515,Installed,2016-05-12,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-05-12,2017-05-17,N,201705,Y,1516
ASSET1516,Installed,2016-04-18,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-04-18,2017-04-23,Y,201704,Y,1517
ASSET1517,Installed,2016-12-31,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-12-31,2018-01-05,N,201801,N,1518
ASSET1518,Shipped,2017-02-14,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-02-14,2018-02-19,N,201802,N,1519
ASSET1519,Installed,2016-06-28,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-06-28,2017-07-03,Y,201707,Y,1520
ASSET1520,Installed,2017-01-11,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-01-11,2018-01-16,N,201801,N,1521
ASSET1521,Installed,2016-04-07,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-04-07,2017-04-12,N,201704,Y,1522
ASSET1522,Installed,2016-07-20,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-07-20,2017-07-25,Y,201707,Y,1523
ASSET1523,Installed,2016-05-17,MODLTY4,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-05-17,2017-05-22,N,201705,Y,1524
ASSET1524,Shipped,2017-12-10,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-12-10,2017-12-22,N,201712,Y,1525
ASSET1525,Installed,2016-09-22,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-22,2017-09-27,Y,201709,Y,1526
ASSET1526,Installed,2016-04-29,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-04-29,2017-05-04,N,201705,Y,1527
ASSET1527,Installed,2016-04-23,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-04-23,2017-04-28,Y,201704,Y,1528
ASSET1528,Installed,2016-07-06,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-07-06,2017-07-11,Y,201707,Y,1529
ASSET1529,Installed,2016-07-02,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-07-02,2017-07-07,Y,201707,Y,1530
ASSET1530,Installed,2016-07-06,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-07-06,2017-07-11,Y,201707,Y,1531
ASSET1531,Installed,2016-05-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-05-13,2017-05-18,Y,201705,Y,1532
ASSET1532,Shipped,2016-06-23,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-06-23,2017-06-28,N,201706,Y,1533
ASSET1533,Installed,2016-12-05,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-12-05,2017-12-10,Y,201712,Y,1534
ASSET1534,Installed,2016-05-23,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-05-23,2017-05-28,Y,201705,Y,1535
ASSET1535,Installed,2016-08-24,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-08-24,2017-08-29,N,201708,Y,1536
ASSET1536,Installed,2016-09-16,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-09-16,2017-09-21,N,201709,Y,1537
ASSET1537,Installed,2017-02-16,MODLTY4,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2017-02-16,2018-02-21,N,201802,N,1538
ASSET1538,Installed,2016-07-12,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-07-12,2017-07-17,N,201707,Y,1539
ASSET1539,Shipped,2017-03-09,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2017-03-09,2017-09-13,N,201709,Y,1540
ASSET1540,Installed,2017-03-16,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-03-16,2018-03-21,N,201803,N,1541
ASSET1541,Installed,2017-02-01,MODLTY0,CUSTMR_CATGRY14,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-02-01,2018-02-06,Y,201802,N,1542
ASSET1542,Shipped,2017-10-23,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2017-10-23,2018-01-27,N,201801,N,1543
ASSET1543,Installed,2016-08-18,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-08-18,2017-08-23,Y,201708,Y,1544
ASSET1544,Installed,2016-11-09,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-11-09,2017-11-14,N,201711,Y,1545
ASSET1545,Installed,2017-03-24,MODLTY0,,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-03-24,2018-03-29,N,201803,N,1546
ASSET1546,Shipped,2017-06-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-08-03,2017-08-08,N,201708,Y,1547
ASSET1547,Installed,2017-01-03,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-01-03,2018-01-13,N,201801,N,1548
ASSET1548,Installed,2015-07-02,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2015-07-02,2017-07-06,N,201707,Y,1549
ASSET1549,Available,2017-03-10,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-03-10,2018-03-15,N,201803,N,1550
ASSET1550,Installed,2016-12-28,MODLTY2,CUSTMR_CATGRY12,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-12-28,2018-01-02,N,201801,N,1551
ASSET1551,Installed,2016-05-20,MODLTY0,CUSTMR_CATGRY10,CUSTMR_TYP1,SRV_REGN7,DIVSN3,2016-05-20,2017-05-25,N,201705,Y,1552
ASSET1552,Installed,2016-08-10,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-08-10,2017-08-15,Y,201708,Y,1553
ASSET1553,Installed,2016-10-08,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-10-08,2017-10-13,N,201710,Y,1554
ASSET1554,Installed,2016-09-06,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-09-06,2017-09-11,Y,201709,Y,1555
ASSET1555,Installed,2017-01-31,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-01-31,2018-02-05,N,201802,N,1556
ASSET1556,Installed,2016-08-30,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-08-30,2017-09-04,Y,201709,Y,1557
ASSET1557,Installed,2016-04-23,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-04-23,2017-04-28,Y,201704,Y,1558
ASSET1558,Installed,2016-05-27,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-05-27,2017-06-01,Y,201706,Y,1559
ASSET1559,Shipped,2017-08-31,MODLTY11,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2017-08-31,2018-03-07,N,201803,N,1560
ASSET1560,Installed,2016-09-28,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-28,2017-10-03,Y,201710,Y,1561
ASSET1561,Installed,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-12-27,2018-01-01,N,201801,N,1562
ASSET1562,Installed,2016-10-04,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-10-04,2017-10-09,N,201710,Y,1563
ASSET1563,Shipped,2017-06-04,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-06-04,2017-06-16,N,201706,Y,1564
ASSET1564,Installed,2016-09-13,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-09-13,2017-09-18,N,201709,Y,1565
ASSET1565,Installed,2016-04-13,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-04-13,2017-04-18,Y,201704,Y,1566
ASSET1566,Installed,2016-05-27,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-05-27,2017-06-01,N,201706,Y,1567
ASSET1567,Installed,2016-09-19,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-08-01,2017-08-11,N,201708,Y,1568
ASSET1568,Shipped,2016-12-22,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-12-22,2018-01-01,N,201801,N,1569
ASSET1569,Installed,2016-12-30,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-12-30,2018-01-04,N,201801,N,1570
ASSET1570,Installed,2016-06-02,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-06-02,2017-06-07,N,201706,Y,1571
ASSET1571,Installed,2016-11-08,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-11-08,2017-11-13,N,201711,Y,1572
ASSET1572,Installed,2017-03-20,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-03-20,2018-03-25,N,201803,N,1573
ASSET1573,Installed,2016-12-16,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-12-16,2017-12-21,Y,201712,Y,1574
ASSET1574,Installed,2017-03-20,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-03-20,2018-03-25,N,201803,N,1575
ASSET1575,Installed,2016-12-15,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2016-12-15,2017-12-20,N,201712,Y,1576
ASSET1576,Installed,2016-06-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-06-08,2017-06-18,N,201706,Y,1577
ASSET1577,Installed,2017-01-18,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-01-18,2018-01-23,N,201801,N,1578
ASSET1578,Installed,2016-08-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-08-16,2017-08-21,Y,201708,Y,1579
ASSET1579,Shipped,2016-11-30,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-11-30,2017-12-05,N,201712,Y,1580
ASSET1580,Installed,2016-12-21,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-21,2017-12-26,N,201712,Y,1581
ASSET1581,Installed,2017-02-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-02-16,2018-02-21,N,201802,N,1582
ASSET1582,Installed,2017-03-21,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2017-03-21,2018-03-31,N,201803,N,1583
ASSET1583,Installed,2017-03-20,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-03-20,2018-03-25,N,201803,N,1584
ASSET1584,Installed,2016-09-15,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-09-15,2017-09-20,N,201709,Y,1585
ASSET1585,Installed,2016-08-22,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-08-22,2017-08-27,Y,201708,Y,1586
ASSET1586,Installed,2016-12-09,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-09,2017-12-14,N,201712,Y,1587
ASSET1587,Installed,2016-09-22,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-09-22,2017-09-27,Y,201709,Y,1588
ASSET1588,Installed,2016-05-04,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-05-04,2017-05-09,N,201705,Y,1589
ASSET1589,Installed,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-01,N,201801,N,1590
ASSET1590,Installed,2017-01-25,MODLTY0,CUSTMR_CATGRY12,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-01-25,2018-01-30,N,201801,N,1591
ASSET1591,Installed,2016-03-31,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-03-31,2017-04-05,N,201704,Y,1592
ASSET1592,Shipped,2017-05-11,MODLTY4,CUSTMR_CATGRY10,CUSTMR_TYP1,SRV_REGN6,DIVSN5,2017-05-11,2017-05-11,N,201705,Y,1593
ASSET1593,Installed,2016-06-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-06-08,2017-06-18,N,201706,Y,1594
ASSET1594,Installed,2016-06-22,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-06-22,2017-06-27,N,201706,Y,1595
ASSET1595,Installed,2016-09-24,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-09-24,2017-09-29,Y,201709,Y,1596
ASSET1596,Installed,2016-09-22,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-09-22,2017-10-02,N,201710,Y,1597
ASSET1597,Installed,2016-12-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-12-13,2017-12-18,N,201712,Y,1598
ASSET1598,Installed,2013-10-18,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2017-05-22,2017-08-26,Y,201708,Y,1599
ASSET1599,Shipped,2017-06-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-07-18,2017-07-23,N,201707,Y,1600
ASSET1600,Shipped,2016-12-01,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2016-12-01,2017-12-06,N,201712,Y,1601
ASSET1601,Installed,2017-09-01,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2017-09-01,2017-09-13,Y,201709,Y,1602
ASSET1602,Installed,2017-01-18,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-01-18,2018-01-23,N,201801,N,1603
ASSET1603,Shipped,2017-01-13,MODLTY7,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2017-01-13,2018-01-18,N,201801,N,1604
ASSET1604,Installed,2016-11-16,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-11-16,2017-11-21,Y,201711,Y,1605
ASSET1605,Installed,2016-09-20,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-20,2017-09-25,Y,201709,Y,1606
ASSET1606,Installed,2017-03-21,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2017-03-21,2018-03-26,N,201803,N,1607
ASSET1607,Installed,2017-01-25,MODLTY0,CUSTMR_CATGRY12,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-01-25,2018-01-30,N,201801,N,1608
ASSET1608,Installed,2016-07-12,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-07-12,2017-07-17,Y,201707,Y,1609
ASSET1609,Installed,2016-04-13,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-04-13,2017-04-18,Y,201704,Y,1610
ASSET1610,Installed,2016-12-14,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-12-14,2017-12-19,N,201712,Y,1611
ASSET1611,Installed,2016-08-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-07-11,2017-07-21,N,201707,Y,1612
ASSET1612,Installed,2017-01-19,MODLTY0,,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-01-19,2018-01-24,N,201801,N,1613
ASSET1613,Installed,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-01,N,201801,N,1614
ASSET1614,Shipped,2016-05-03,MODLTY10,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-05-03,2017-05-08,N,201705,Y,1615
ASSET1615,Installed,2016-03-28,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-03-28,2017-04-02,Y,201704,Y,1616
ASSET1616,Installed,2017-09-18,MODLTY0,CUSTMR_CATGRY6,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-06,N,201801,N,1617
ASSET1617,Installed,2017-02-23,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2017-02-23,2018-02-28,Y,201802,N,1618
ASSET1618,Installed,2014-05-23,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2014-05-23,2017-05-22,N,201705,Y,1619
ASSET1619,Installed,2016-05-11,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-05-11,2017-05-16,Y,201705,Y,1620
ASSET1620,Installed,2016-06-22,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-06-22,2017-06-27,N,201706,Y,1621
